a_idx,date,amount,holding_party_id,counter_party_id,holding_party_country,counter_party_country,tx_type,hour,day_of_week,month,explanation,transaction_anomaly_score
9724205,2019-11-16 01:15:20,7477.44,315,148824,DE,FR,credit,1,5,11,"unusual amount ($7,477), transaction at unusual hour (1:00), transaction on Saturday",-0.060281228194341674
523386,2019-07-07 21:02:02,1011.4,315,91820,DE,TR,credit,21,6,7,"rare counter party country, transaction on Sunday, unusual time of day (21:00)",-0.05924858090137908
6581558,2019-09-29 19:42:58,1598.65,315,187673,DE,TR,credit,19,6,9,"rare counter party country, transaction on Sunday, unusual amount ($1,599)",-0.05421503182794274
523455,2019-07-07 21:07:07,737.5,315,91820,DE,TR,credit,21,6,7,"rare counter party country, transaction on Sunday, unusual time of day (21:00)",-0.0527650730286644
536242,2019-07-08 09:31:57,7008.8,315,335223,DE,NL,credit,9,0,7,"unusual amount ($7,009), rare counter party country, unusual transaction type (credit/debit)",-0.04627075355898902
523673,2019-07-07 21:24:21,313.7,315,91820,DE,TR,credit,21,6,7,"rare counter party country, transaction on Sunday, unusual time of day (21:00)",-0.0461698563569799
9228298,2019-11-07 10:45:19,917.01,315,187673,DE,TR,debit,10,3,11,"rare counter party country, unusual transaction type (credit/debit), unusual amount ($917)",-0.04567886837154422
11002505,2019-12-06 14:37:02,1427.88,315,285795,DE,AT,debit,14,4,12,"unusual transaction type (credit/debit), rare counter party country, unusual activity in month 12",-0.04183067868166601
9432364,2019-11-10 15:07:55,3181.8,315,228082,DE,AT,credit,15,6,11,"unusual amount ($3,182), rare counter party country, transaction on Sunday",-0.03813808508463634
9432577,2019-11-10 15:12:55,3181.8,315,228082,DE,AT,credit,15,6,11,"unusual amount ($3,182), rare counter party country, transaction on Sunday",-0.03813808508463634
9027944,2019-11-03 14:44:10,2584.73,315,189562,DE,AT,credit,14,6,11,"unusual amount ($2,585), rare counter party country, transaction on Sunday",-0.03673709924119695
7978838,2019-10-20 22:27:33,2467.7,315,281838,DE,IE,credit,22,6,10,"unusual amount ($2,468), transaction on Sunday, transaction at unusual hour (22:00)",-0.034298504191203505
14714420,2020-02-03 10:40:27,707.9,315,224611,DE,AT,debit,10,0,2,"rare counter party country, unusual activity in month 2, unusual transaction type (credit/debit)",-0.03150826333434553
5159033,2019-09-08 19:15:37,1704.41,315,336458,DE,NL,credit,19,6,9,"rare counter party country, transaction on Sunday, unusual amount ($1,704)",-0.029668481630826915
1601788,2019-07-22 17:03:12,4028.7,315,248528,DE,AT,credit,17,0,7,"unusual amount ($4,029), rare counter party country, unusual activity in month 7",-0.027689976845837294
11924718,2019-12-19 12:53:39,262.45,315,86581,DE,NL,debit,12,3,12,"rare counter party country, unusual transaction type (credit/debit), unusual activity in month 12",-0.024383616608499747
3328147,2019-08-13 23:47:07,6782.52,315,290867,DE,BE,credit,23,1,8,"unusual amount ($6,783), rare counter party country, transaction at unusual hour (23:00)",-0.02250230129096209
15147999,2020-02-10 07:57:31,402.11,315,248677,DE,AT,debit,7,0,2,"rare counter party country, unusual activity in month 2, unusual transaction type (credit/debit)",-0.022229259009002744
4969779,2019-09-06 08:59:43,1936.5,315,280041,DE,PT,credit,8,4,9,"rare counter party country, unusual amount ($1,936), transaction on Friday",-0.019794650443286432
9023107,2019-11-03 23:16:09,3304.1,315,182646,DE,FR,credit,23,6,11,"unusual amount ($3,304), transaction on Sunday, transaction at unusual hour (23:00)",-0.01902617030412168
1082144,2019-07-15 21:55:38,20252.05,315,291143,DE,CZ,credit,21,0,7,"very high amount ($20,252), unusual time of day (21:00), transaction on Monday",-0.018420835186741202
13477375,2020-01-13 07:28:37,21.9,315,216221,DE,AT,debit,7,0,1,"rare counter party country, unusual activity in month 1, unusual transaction type (credit/debit)",-0.0173902935352388
3667640,2019-08-18 00:32:27,1901.25,315,92070,DE,CH,credit,0,6,8,"unusual time of day (0:00), transaction on Sunday, unusual amount ($1,901)",-0.0166734459146769
2823003,2019-08-07 13:54:48,7958.52,315,263652,DE,AT,credit,13,2,8,"unusual amount ($7,959), rare counter party country, transaction on Wednesday",-0.015146261460785237
13883156,2020-01-20 09:17:24,620.88,315,224470,DE,AT,debit,9,0,1,"rare counter party country, unusual activity in month 1, unusual transaction type (credit/debit)",-0.014628585916813153
10837808,2019-12-03 14:33:57,261.24,315,343508,DE,NL,debit,14,1,12,"rare counter party country, unusual transaction type (credit/debit), unusual activity in month 12",-0.013899395051060193
9493089,2019-11-11 11:29:35,194.63,315,343525,DE,NL,debit,11,0,11,"rare counter party country, unusual transaction type (credit/debit), unusual activity in month 11",-0.013662862852847457
5960807,2019-09-21 03:59:51,2565.7,315,291248,DE,CH,credit,3,5,9,"unusual amount ($2,566), transaction at unusual hour (3:00), transaction on Saturday",-0.01342099286100673
1500904,2019-07-21 11:19:19,50.7,315,186470,DE,NL,credit,11,6,7,"rare counter party country, transaction on Sunday, unusual activity in month 7",-0.012365154146035673
22853,2019-06-30 12:52:33,283.7,315,336355,DE,NL,credit,12,6,6,"rare counter party country, transaction on Sunday, unusual activity in month 6",-0.011985238250107777
11909465,2019-12-19 10:43:54,233.9,315,218121,DE,NL,debit,10,3,12,"rare counter party country, unusual transaction type (credit/debit), unusual activity in month 12",-0.011750003221140282
10301638,2019-11-25 12:32:27,37.98,315,186400,DE,NL,debit,12,0,11,"rare counter party country, unusual transaction type (credit/debit), unusual activity in month 11",-0.011285180763277669
249356,2019-07-04 08:01:28,4973.7,315,225264,DE,AT,credit,8,3,7,"unusual amount ($4,974), rare counter party country, unusual transaction type (credit/debit)",-0.009306545843031588
5456371,2019-09-13 15:01:02,2855.3,315,251183,DE,NL,credit,15,4,9,"rare counter party country, unusual amount ($2,855), transaction on Friday",-0.008396755525945654
2476179,2019-08-02 22:32:07,5376.5,315,96116,DE,CH,credit,22,4,8,"unusual amount ($5,376), transaction at unusual hour (22:00), unusual transaction type (credit/debit)",-0.008308348720317382
7905167,2019-10-20 01:29:33,621.8,315,278631,DE,IE,credit,1,6,10,"transaction at unusual hour (1:00), transaction on Sunday, rare counter party country",-0.00660952553051819
955563,2019-07-13 21:51:38,926.7,315,218011,DE,NL,credit,21,5,7,"rare counter party country, transaction on Saturday, unusual time of day (21:00)",-0.006380472980189178
8004726,2019-10-20 18:46:37,2411.4,315,230877,DE,BE,credit,18,6,10,"unusual amount ($2,411), transaction on Sunday, rare counter party country",-0.006232744108676691
3729399,2019-08-19 07:26:42,9978.23,315,333275,DE,DE,credit,7,0,8,"unusual amount ($9,978), transaction on Monday, unusual time of day (7:00)",-0.005658833311245615
9659706,2019-11-15 01:13:36,1846.8,315,290240,DE,CH,credit,1,4,11,"transaction at unusual hour (1:00), unusual amount ($1,847), transaction on Friday",-0.0037930119915440264
1856184,2019-07-26 10:01:47,173.84,315,290375,DE,NL,debit,10,4,7,"rare counter party country, unusual transaction type (credit/debit), transaction on Friday",-0.0037157720899341218
9771413,2019-11-16 18:05:56,69.8,315,217651,DE,NL,credit,18,5,11,"rare counter party country, transaction on Saturday, unusual activity in month 11",-0.0034080970756831253
8847732,2019-11-01 23:21:42,1121.43,315,343525,DE,NL,credit,23,4,11,"rare counter party country, transaction at unusual hour (23:00), unusual activity in month 11",-0.0031135965800327403
9456810,2019-11-11 16:38:15,5088.740872994924,315,245301,DE,GB,credit,16,0,11,"unusual amount ($5,089), unusual activity in month 11, transaction on Monday",-0.0029935967027626686
8848588,2019-11-02 01:47:55,2033.35,315,292098,DE,DE,credit,1,5,11,"transaction at unusual hour (1:00), unusual amount ($2,033), transaction on Saturday",-0.002122517256760603
9450943,2019-11-10 18:55:59,471.84,315,218140,DE,NL,credit,18,6,11,"rare counter party country, transaction on Sunday, unusual activity in month 11",-0.0006068818832034584
7975976,2019-10-20 19:34:43,3098.2,315,236045,DE,CH,credit,19,6,10,"unusual amount ($3,098), transaction on Sunday, unusual time of day (19:00)",-4.394261459261806e-06
9251466,2019-11-07 11:34:28,4578.74,314,58861,DE,SA,credit,11,3,11,"rare counter party country, unusual amount ($4,579), unusual time of day (11:00)",-0.06773695224918974
14395945,2020-01-29 14:48:24,538.9,314,39122,DE,NL,debit,14,2,1,"rare counter party country, unusual activity in month 1, unusual transaction type (credit/debit)",-0.05404518320643659
523756,2019-07-07 21:31:39,547.6,314,69232,DE,TR,credit,21,6,7,"rare counter party country, transaction on Sunday, unusual time of day (21:00)",-0.048674262690004855
697006,2019-07-10 14:01:06,655.74,314,23872,DE,US,debit,14,2,7,"rare counter party country, unusual transaction type (credit/debit), transaction on Wednesday",-0.04099851529866305
2065672,2019-07-28 21:00:23,12458.135915234358,314,35390,DE,GB,credit,21,6,7,"very high amount ($12,458), transaction on Sunday, unusual time of day (21:00)",-0.03886752546600103
5608814,2019-09-15 15:22:12,1742.16,314,1626,DE,US,credit,15,6,9,"rare counter party country, transaction on Sunday, unusual amount ($1,742)",-0.03847304922813011
2389110,2019-08-02 05:32:39,8394.6,314,75949,DE,FR,credit,5,4,8,"unusual amount ($8,395), transaction at unusual hour (5:00), rare counter party country",-0.03163139688594596
13606459,2020-01-15 08:10:11,1571.6656366610591,314,17464,DE,IE,debit,8,2,1,"unusual activity in month 1, unusual transaction type (credit/debit), rare counter party country",-0.02958409696464026
5751734,2019-09-18 04:52:43,550.9,314,71548,DE,Unknown,credit,4,2,9,"rare counter party country, transaction at unusual hour (4:00), transaction on Wednesday",-0.02554166440417993
192779,2019-07-03 10:27:18,6304.5,314,17565,DE,IE,debit,10,2,7,"unusual amount ($6,304), unusual transaction type (credit/debit), rare counter party country",-0.02522327581104311
7660246,2019-10-16 06:41:52,51.05,314,46559,DE,Unknown,credit,6,2,10,"rare counter party country, transaction at unusual hour (6:00), transaction on Wednesday",-0.024325465135941915
11027878,2019-12-06 14:06:19,3064.3,314,73035,DE,CH,debit,14,4,12,"unusual amount ($3,064), unusual transaction type (credit/debit), unusual activity in month 12",-0.02224508139815684
797525,2019-07-11 21:34:26,5245.2,314,10891,DE,AT,credit,21,3,7,"unusual amount ($5,245), rare counter party country, unusual time of day (21:00)",-0.021241574055162804
4771915,2019-09-02 22:51:52,341.6,314,50795,DE,PT,credit,22,0,9,"rare counter party country, transaction at unusual hour (22:00), transaction on Monday",-0.021045263797785485
9770516,2019-11-16 17:51:22,10099.53,314,37531,DE,DE,credit,17,5,11,"very high amount ($10,100), transaction on Saturday, unusual activity in month 11",-0.0208205045396046
13924143,2020-01-21 10:44:49,1273.18,314,64938,DE,DE,debit,10,1,1,"unusual activity in month 1, unusual transaction type (credit/debit), unusual amount ($1,273)",-0.020545545929449238
9417190,2019-11-10 20:06:34,218.89,314,71505,DE,NL,credit,20,6,11,"rare counter party country, transaction on Sunday, unusual time of day (20:00)",-0.018695384617727573
4970159,2019-09-06 09:04:23,1936.5,314,11115,DE,PT,credit,9,4,9,"rare counter party country, unusual amount ($1,936), unusual transaction type (credit/debit)",-0.018377624190694997
7503950,2019-10-13 12:23:43,181.43,314,24489,DE,PT,credit,12,6,10,"rare counter party country, transaction on Sunday, unusual time of day (12:00)",-0.015597597735233837
9771094,2019-11-16 18:00:25,10099.53,314,37531,DE,DE,credit,18,5,11,"very high amount ($10,100), transaction on Saturday, unusual transaction type (credit/debit)",-0.014783265521293942
765382,2019-07-11 13:33:05,35.78,314,30454,DE,PT,debit,13,3,7,"rare counter party country, unusual transaction type (credit/debit), unusual time of day (13:00)",-0.014729087258857576
5922961,2019-09-20 13:36:53,2076.9,314,7244,DE,PT,credit,13,4,9,"rare counter party country, unusual amount ($2,077), unusual time of day (13:00)",-0.013662280975958452
4182504,2019-08-25 00:19:19,826.7,314,10265,DE,AT,credit,0,6,8,"unusual time of day (0:00), rare counter party country, transaction on Sunday",-0.013423157593375756
11925940,2019-12-19 13:04:08,3170.9,314,62921,DE,CH,debit,13,3,12,"unusual amount ($3,171), unusual transaction type (credit/debit), unusual activity in month 12",-0.013026212460806819
14263023,2020-01-27 09:16:03,103.15,314,25656,DE,BE,debit,9,0,1,"unusual activity in month 1, rare counter party country, unusual transaction type (credit/debit)",-0.010376890667874172
4964240,2019-09-06 07:28:04,4952.16,314,25054,DE,AT,credit,7,4,9,"unusual amount ($4,952), rare counter party country, unusual time of day (7:00)",-0.008576732451371138
270034,2019-07-04 11:59:06,7065.48,314,15934,DE,AT,credit,11,3,7,"unusual amount ($7,065), rare counter party country, unusual transaction type (credit/debit)",-0.007551208118322328
324681,2019-07-05 09:21:13,77.87,314,38904,DE,NL,debit,9,4,7,"rare counter party country, unusual transaction type (credit/debit), transaction on Friday",-0.007436558486611289
9243261,2019-11-07 13:16:37,404.64,314,39008,DE,NL,debit,13,3,11,"rare counter party country, unusual transaction type (credit/debit), unusual activity in month 11",-0.007339945908947154
13606511,2020-01-15 08:11:47,788.608116460497,314,17464,DE,IE,debit,8,2,1,"unusual activity in month 1, unusual transaction type (credit/debit), rare counter party country",-0.007144833494261982
1883411,2019-07-26 13:57:49,3072.9,314,63219,DE,CH,debit,13,4,7,"unusual amount ($3,073), unusual transaction type (credit/debit), rare counter party country",-0.007039733374090584
3539538,2019-08-16 13:55:54,102.27,314,39130,DE,NL,debit,13,4,8,"rare counter party country, unusual transaction type (credit/debit), unusual time of day (13:00)",-0.006957613805478657
6794731,2019-10-04 00:25:32,2047.243013117964,314,17376,DE,IE,credit,0,4,10,"unusual time of day (0:00), rare counter party country, unusual amount ($2,047)",-0.006903454830601619
13893124,2020-01-20 11:52:55,50.7,314,10246,DE,AT,debit,11,0,1,"unusual activity in month 1, rare counter party country, unusual transaction type (credit/debit)",-0.005938031508585073
1236163,2019-07-18 07:40:06,12063.2,314,77347,DE,FR,credit,7,3,7,"very high amount ($12,063), rare counter party country, transaction on Thursday",-0.004883966667708628
8802144,2019-11-01 00:29:11,1260.6,314,10407,DE,AT,credit,0,4,11,"unusual time of day (0:00), rare counter party country, unusual amount ($1,261)",-0.004859612743309039
9711932,2019-11-15 22:32:48,630.4,314,71728,DE,LU,credit,22,4,11,"rare counter party country, transaction at unusual hour (22:00), unusual activity in month 11",-0.004509316467297131
2048405,2019-07-28 16:13:56,524.28,314,39008,DE,NL,credit,16,6,7,"rare counter party country, transaction on Sunday, unusual transaction type (credit/debit)",-0.004431938410417335
7100182,2019-10-07 20:49:19,5349.1,314,62152,DE,CH,credit,20,0,10,"unusual amount ($5,349), unusual time of day (20:00), rare counter party country",-0.0033415592520549264
7100091,2019-10-07 20:44:37,5349.1,314,62152,DE,CH,credit,20,0,10,"unusual amount ($5,349), unusual time of day (20:00), rare counter party country",-0.0033415592520549264
1258038,2019-07-18 11:41:29,481.47,314,46559,DE,Unknown,credit,11,3,7,"rare counter party country, unusual transaction type (credit/debit), transaction on Thursday",-0.002498117749383133
3979201,2019-08-22 14:04:10,109.74,314,39008,DE,NL,debit,14,3,8,"rare counter party country, unusual transaction type (credit/debit), unusual time of day (14:00)",-0.0022480040281909197
10576459,2019-11-29 13:52:51,2255.0,314,4591,DE,AT,debit,13,4,11,"unusual transaction type (credit/debit), unusual amount ($2,255), rare counter party country",-0.0020765642903000092
1856902,2019-07-26 10:07:49,1986.9,314,37014,DE,AT,debit,10,4,7,"unusual transaction type (credit/debit), rare counter party country, unusual amount ($1,987)",-9.944927723659625e-06
9718112,2019-11-15 09:04:35,2406.9,236,7979,DE,ES,credit,9,4,11,"rare counter party country, unusual activity in month 11, unusual amount ($2,407)",-0.0038413769410411414
11415315,2019-12-12 11:33:47,15000.0,197,251291,DE,NL,credit,11,3,12,"transaction on Thursday, rare counter party country, unusual time of day (11:00)",-0.0007992227854694001
11435009,2019-12-12 09:52:24,27.0,361,267231,DE,ZA,credit,9,3,12,"rare counter party country, unusual time of day (9:00), unusual activity in month 12",-0.07959092904490472
9435686,2019-11-10 17:08:01,4000.0,361,338326,DE,PT,credit,17,6,11,"rare counter party country, unusual amount ($4,000), transaction on Sunday",-0.07301572837621773
9435629,2019-11-10 17:06:57,4000.0,361,338326,DE,PT,credit,17,6,11,"rare counter party country, unusual amount ($4,000), transaction on Sunday",-0.07301572837621773
9435754,2019-11-10 17:09:14,3000.0,361,338326,DE,PT,credit,17,6,11,"rare counter party country, unusual amount ($3,000), transaction on Sunday",-0.05971261899974134
11160298,2019-12-07 19:03:27,1200.0,361,320349,DE,VN,credit,19,5,12,"rare counter party country, unusual time of day (19:00), unusual amount ($1,200)",-0.058875988889995456
11727058,2019-12-16 12:06:18,667.0,361,341507,DE,ZA,credit,12,0,12,"rare counter party country, transaction on Monday, unusual activity in month 12",-0.05857797231102835
1129829,2019-07-16 17:13:46,2278.0,361,287187,DE,US,credit,17,1,7,"rare counter party country, unusual amount ($2,278), transaction on Tuesday",-0.052178512164284374
1596270,2019-07-22 17:57:39,1510.45,361,287187,DE,US,credit,17,0,7,"rare counter party country, transaction on Monday, unusual amount ($1,510)",-0.04958240167409711
16061082,2020-02-24 15:43:10,29.0,361,341510,DE,ZA,credit,15,0,2,"rare counter party country, transaction on Monday, unusual activity in month 2",-0.0494028127703785
9066196,2019-11-04 17:35:17,405.3,361,285170,DE,US,credit,17,0,11,"rare counter party country, transaction on Monday, unusual time of day (17:00)",-0.04585427198206116
15573075,2020-02-17 15:40:34,14.95,361,336967,DE,PT,credit,15,0,2,"rare counter party country, transaction on Monday, unusual activity in month 2",-0.04290935362754067
890732,2019-07-13 11:34:45,3000.0,361,223368,DE,SK,credit,11,5,7,"rare counter party country, unusual amount ($3,000), unusual time of day (11:00)",-0.04254403830454223
14470671,2020-01-30 18:39:54,1350.0,361,184548,DE,US,credit,18,3,1,"rare counter party country, unusual amount ($1,350), unusual activity in month 1",-0.042438405951992664
15616379,2020-02-17 11:09:25,4321.0,361,158879,DE,CH,credit,11,0,2,"unusual amount ($4,321), transaction on Monday, unusual activity in month 2",-0.0417739240451368
2088749,2019-07-29 12:38:12,537.8,361,216760,DE,TR,credit,12,0,7,"rare counter party country, transaction on Monday, unusual time of day (12:00)",-0.03739775975676185
5544146,2019-09-14 17:36:51,4000.0,361,338326,DE,PT,credit,17,5,9,"rare counter party country, unusual amount ($4,000), transaction on Saturday",-0.03543392103954646
1020926,2019-07-15 10:27:50,4264.0,361,206033,DE,DE,credit,10,0,7,"unusual amount ($4,264), transaction on Monday, unusual time of day (10:00)",-0.035125444467919764
2726017,2019-08-06 12:42:32,152.65,361,182949,DE,ZA,credit,12,1,8,"rare counter party country, transaction on Tuesday, unusual amount ($153)",-0.03511319437721616
16072264,2020-02-24 18:19:44,3184.0,361,264133,DE,AT,credit,18,0,2,"unusual amount ($3,184), rare counter party country, transaction on Monday",-0.031830614375667476
8060842,2019-10-21 09:32:00,3610.08,361,180543,DE,CH,credit,9,0,10,"unusual amount ($3,610), unusual time of day (9:00), transaction on Monday",-0.029134841036176695
1164245,2019-07-17 10:16:34,129.0,361,287187,DE,US,credit,10,2,7,"rare counter party country, unusual time of day (10:00), transaction on Wednesday",-0.029102671106511768
13519158,2020-01-14 14:48:11,49.0,361,285133,DE,US,credit,14,1,1,"rare counter party country, transaction on Tuesday, unusual activity in month 1",-0.02787368674045554
13059488,2020-01-04 19:16:19,219.0,361,341509,DE,ZA,credit,19,5,1,"rare counter party country, unusual time of day (19:00), transaction on Saturday",-0.027860130238701264
13946644,2020-01-21 13:09:47,259.94,361,339176,DE,RU,credit,13,1,1,"rare counter party country, transaction on Tuesday, unusual activity in month 1",-0.025214760764418198
12425940,2019-12-27 11:15:37,156.5,361,181474,DE,SE,credit,11,4,12,"rare counter party country, unusual time of day (11:00), unusual activity in month 12",-0.024407126315126537
9436186,2019-11-10 17:17:13,10.99,361,335090,DE,US,credit,17,6,11,"rare counter party country, transaction on Sunday, unusual time of day (17:00)",-0.023725021674729674
10999776,2019-12-06 11:06:18,19.98,361,280036,DE,PT,credit,11,4,12,"rare counter party country, unusual time of day (11:00), unusual activity in month 12",-0.023286497343217194
14261065,2020-01-27 09:20:49,1635.0,361,219571,DE,DE,credit,9,0,1,"unusual time of day (9:00), unusual amount ($1,635), transaction on Monday",-0.022711256843909733
16074957,2020-02-24 19:01:30,3180.0,361,287865,DE,CH,credit,19,0,2,"unusual amount ($3,180), unusual time of day (19:00), transaction on Monday",-0.022104715464926428
6979528,2019-10-05 12:10:51,1580.0,361,286676,DE,TW,credit,12,5,10,"rare counter party country, unusual amount ($1,580), transaction on Saturday",-0.022098147472940366
11443482,2019-12-12 15:12:18,10.0,361,267231,DE,ZA,credit,15,3,12,"rare counter party country, unusual activity in month 12, transaction on Thursday",-0.022077358014637838
13667212,2020-01-16 18:21:49,59.95,361,335079,DE,US,credit,18,3,1,"rare counter party country, unusual activity in month 1, transaction on Thursday",-0.02130738193303805
11618936,2019-12-14 11:38:06,399.0,361,183574,DE,US,credit,11,5,12,"rare counter party country, unusual time of day (11:00), transaction on Saturday",-0.020457729592232132
11443292,2019-12-12 15:09:59,25.0,361,267231,DE,ZA,credit,15,3,12,"rare counter party country, unusual activity in month 12, transaction on Thursday",-0.020299119743069305
11443413,2019-12-12 15:11:30,15.0,361,267231,DE,ZA,credit,15,3,12,"rare counter party country, unusual activity in month 12, transaction on Thursday",-0.02011499847397802
13214294,2020-01-08 19:30:58,3820.0,361,320808,DE,CH,credit,19,2,1,"unusual amount ($3,820), unusual time of day (19:00), unusual activity in month 1",-0.019536824571753764
14932155,2020-02-07 19:52:32,4600.0,361,331449,DE,CH,credit,19,4,2,"unusual amount ($4,600), unusual time of day (19:00), unusual activity in month 2",-0.01894126171004329
14868797,2020-02-06 18:27:20,359.0,361,189727,DE,RU,credit,18,3,2,"rare counter party country, unusual activity in month 2, transaction on Thursday",-0.018659006876670325
11443348,2019-12-12 15:10:46,20.0,361,267231,DE,ZA,credit,15,3,12,"rare counter party country, unusual activity in month 12, transaction on Thursday",-0.017771966281257545
11443215,2019-12-12 15:08:59,29.0,361,267231,DE,ZA,credit,15,3,12,"rare counter party country, unusual activity in month 12, transaction on Thursday",-0.017167355715460686
15728090,2020-02-19 09:07:54,2925.0,361,305605,DE,DE,credit,9,2,2,"unusual amount ($2,925), unusual time of day (9:00), unusual activity in month 2",-0.017031013043983023
14313307,2020-01-28 09:02:25,2706.0,361,208287,DE,DE,credit,9,1,1,"unusual time of day (9:00), unusual amount ($2,706), transaction on Tuesday",-0.015983482422694317
4489656,2019-08-29 18:05:33,333.0,361,320343,DE,VN,credit,18,3,8,"rare counter party country, transaction on Thursday, unusual activity in month 8",-0.015907031699717633
4489708,2019-08-29 18:06:06,12.95,361,320343,DE,VN,credit,18,3,8,"rare counter party country, transaction on Thursday, unusual activity in month 8",-0.014779993321655693
10200123,2019-11-23 14:44:49,1583.0,361,286676,DE,TW,credit,14,5,11,"rare counter party country, unusual amount ($1,583), transaction on Saturday",-0.014144785031737439
14734844,2020-02-04 10:28:39,19.0,361,265757,DE,LT,credit,10,1,2,"rare counter party country, unusual time of day (10:00), transaction on Tuesday",-0.012306359137989609
5535263,2019-09-14 16:03:12,2252.0,361,287099,DE,US,credit,16,5,9,"rare counter party country, unusual amount ($2,252), transaction on Saturday",-0.012108962547566882
16074996,2020-02-24 19:02:13,2600.0,361,274242,DE,CH,credit,19,0,2,"unusual amount ($2,600), unusual time of day (19:00), transaction on Monday",-0.008598694775035387
6604101,2019-09-30 13:01:05,41.85,361,339176,DE,RU,credit,13,0,9,"rare counter party country, transaction on Monday, very small amount ($42)",-0.00842846316059409
5641077,2019-09-16 11:23:05,6400.0,361,331330,DE,CH,credit,11,0,9,"unusual amount ($6,400), transaction on Monday, unusual time of day (11:00)",-0.007433066723863346
5791729,2019-09-18 16:58:44,112.4,361,223360,DE,RU,credit,16,2,9,"rare counter party country, transaction on Wednesday, unusual amount ($112)",-0.006392515761931228
14532122,2020-01-31 11:11:27,46.96,361,284139,DE,RU,credit,11,4,1,"rare counter party country, unusual time of day (11:00), unusual activity in month 1",-0.005497109169085412
12467026,2019-12-27 16:19:35,89.9,361,286673,DE,TW,credit,16,4,12,"rare counter party country, unusual activity in month 12, unusual time of day (16:00)",-0.005323874238340354
2200194,2019-07-30 18:06:21,25.0,361,288621,DE,RU,credit,18,1,7,"rare counter party country, transaction on Tuesday, unusual time of day (18:00)",-0.004406980965540375
11001857,2019-12-06 15:29:57,16.95,361,335090,DE,US,credit,15,4,12,"rare counter party country, unusual activity in month 12, unusual time of day (15:00)",-0.0034660970598829888
15583936,2020-02-17 19:01:55,99.0,361,253279,DE,IT,credit,19,0,2,"rare counter party country, unusual time of day (19:00), transaction on Monday",-0.001245557515152762
8089010,2019-10-22 18:33:51,25.0,361,315884,DE,RO,credit,18,1,10,"rare counter party country, transaction on Tuesday, unusual activity in month 10",-0.0006255084911963582
12864736,2020-01-02 15:58:23,1050.0,361,288644,DE,RU,credit,15,3,1,"rare counter party country, unusual amount ($1,050), unusual time of day (15:00)",-0.00036625255295696935
14963931,2020-02-07 09:02:58,3088.0,361,206817,DE,DE,credit,9,4,2,"unusual amount ($3,088), unusual time of day (9:00), unusual activity in month 2",-0.00022315221420365905
14291893,2020-01-27 17:14:36,600.0,373,26201,DE,US,credit,17,0,1,"rare counter party country, transaction on Monday, unusual amount ($600)",-0.06943975325757568
15012060,2020-02-08 19:48:11,152.0,373,27767,DE,US,credit,19,5,2,"rare counter party country, unusual time of day (19:00), unusual activity in month 2",-0.06097141958242758
2674620,2019-08-05 16:36:08,2253.0,373,4328,DE,US,credit,16,0,8,"rare counter party country, unusual amount ($2,253), transaction on Monday",-0.05523996046268087
14713771,2020-02-03 11:28:44,17.7,373,27647,DE,US,credit,11,0,2,"rare counter party country, transaction on Monday, unusual activity in month 2",-0.0528473511967521
11246073,2019-12-09 18:14:20,10.4,373,27444,DE,US,credit,18,0,12,"rare counter party country, transaction on Monday, unusual time of day (18:00)",-0.043712649723185004
14695693,2020-02-03 12:33:14,12.1,373,50758,DE,US,credit,12,0,2,"rare counter party country, transaction on Monday, unusual activity in month 2",-0.04059530081608731
3587557,2019-08-17 09:54:34,12.9,373,26302,DE,US,credit,9,5,8,"rare counter party country, unusual time of day (9:00), transaction on Saturday",-0.037525068665917316
11255027,2019-12-09 10:31:05,5047.0,373,81081,DE,FR,credit,10,0,12,"unusual amount ($5,047), transaction on Monday, unusual time of day (10:00)",-0.03681226007820959
11245993,2019-12-09 18:13:34,79.9,373,27444,DE,US,credit,18,0,12,"rare counter party country, transaction on Monday, unusual time of day (18:00)",-0.0360509348123047
11245031,2019-12-09 18:01:03,49.95,373,27776,DE,US,credit,18,0,12,"rare counter party country, transaction on Monday, unusual time of day (18:00)",-0.03512466085449528
13476673,2020-01-13 16:16:09,7778.0,373,79647,DE,FR,credit,16,0,1,"unusual amount ($7,778), transaction on Monday, unusual activity in month 1",-0.032739427688912026
12292801,2019-12-23 17:49:14,24.99,373,26299,DE,US,credit,17,0,12,"rare counter party country, transaction on Monday, very small amount ($25)",-0.03035683864160099
12292014,2019-12-23 17:44:01,27.6,373,27381,DE,US,credit,17,0,12,"rare counter party country, transaction on Monday, very small amount ($28)",-0.02943826456807197
12721502,2019-12-30 17:05:16,29.8,373,27749,DE,US,credit,17,0,12,"rare counter party country, transaction on Monday, very small amount ($30)",-0.02943826456807197
13892526,2020-01-20 12:45:10,3389.0,373,61047,DE,DE,credit,12,0,1,"unusual amount ($3,389), transaction on Monday, unusual activity in month 1",-0.027862484132507137
12839496,2020-01-02 09:33:57,3127.0,373,42115,DE,DE,credit,9,3,1,"unusual amount ($3,127), unusual time of day (9:00), rare counter party country",-0.02572721877397821
16155423,2020-02-26 10:42:08,15.0,373,24387,DE,TM,credit,10,2,2,"rare counter party country, unusual time of day (10:00), unusual activity in month 2",-0.02517858863674416
13534187,2020-01-14 18:14:40,3300.0,373,42005,DE,DE,credit,18,1,1,"unusual amount ($3,300), unusual time of day (18:00), unusual activity in month 1",-0.024419595985089027
